#,S,phon      ,,meaning,,
2223,?,pi2,~,spleen,,
2224,?,zhou1,zhoup ship ?,boat,,
2225,?,chi1,child!,"imbecile/sentimental/stupid/foolish/silly, imbecile/sentimental",,
2226,?,cai4,,(surname),,
2227,?,jian3,,cut with scissors/scissors,,
2228,?,ji3,!,spine/back/ridge,,
2229,?,gong1,?,a bow (weapon),,
2230,?,lan3,,lazy,,
2231,?,cha1/cha2/cha3,? Gabel chuck cross …?,"fork/pitchfork/prong/pick/cross/intersect, to cross/be stuck, to diverge/to open (as legs)",,
2232,?,guai3,,kidnap/to turn,,
2233,?,nan2,nam=mumble German@Slav!,mumble in repetition,,
2234,?,liao2,LEO;),bureaucrat,,
2235,?,juan1,JOIN,to contribute/to donate/tax/to abandon,,
2236,?,zi3,zizi=Sissi~jiejie !,older sister,,
2237,?,sao1,sau sexy,have sex appeal,,
2238,?,ta4/tuo4,?tall,"make rubbing, expand/support on palm/to develop/to open up",,
2239,?,wai1,weide w… schief,askew,,
2240,?,nian2/zhan1,,"sticky, to stick/paste",,
2241,?,bing3,ba ? b?ng,authority/handle/hilt,,
2242,?,keng1,,pit/to defraud,,
2243,?,mo4,@moor,raised path/street,,
2244,?,zhai3,thin,narrow,,
2245,?,xiang1,,name of a river,,
2246,?,zhao4,? sehr 10^6^2,"omen/million/million million, trillion",,
2247,?,yai2/ya2,yaw:cliff,precipice,,
2248,?,jiao1,,proud/arrogant,,
2249,?,cha4/sha1,,"Buddhist monastery or temple/a brief moment, to brake (car)",,
2250,?,bian1,,a whip or lash/to flog/slash or whip,,
2251,?,mang2,,Miscanthus sinensis,,
2252,?,jin1,,muscle,,
2253,?,pin4,,betrothed/engage (teacher)/hire,,
2254,?,gou1,GOU:GAMMA!,entice/hook,,
2255,?,gun4,gum,stick,,
2256,?,rang3,rant@range,blurt out/to shout,,
2257,?,xian4,,gland,,
2258,?,xian2,xian~qin~string < ziehn,"bow string/string of mus. instr., string of mus. instr.",,
2259,?,yan4,!,flame,,
2260,?,shua3,spiel+joy = shua,play with/to juggle,,
2261,?,fu3,vid@füth,look down/stoop,,
2262,?,li2,mi.li = milli!  mi.le = mile,one thousandth,,
2263,?,leng4,linger? Blank,to look distracted/to stare blankly/distracted/stupefied/blank,,
2264,?,sha4/xia4,,"tall building, tall building",,
2265,?,ken3,,earnest,,
2266,?,rao2,,(surname)/to spare,,
2267,?,ding1/ding4,? T™,nail,,
2268,?,gua3,?? gfew,few/widowed,,
2269,?,han4,hen:hate,regret,,
2270,?,shuai1,schmeißen ~throw  ,throw on ground/to fall,,
2271,?,die2,di2,fold up/repeat,,
2272,?,re3,,to provoke/to exasperate/to annoy,,
2273,?,yu4,yu? ?,allegory,,
2274,?,pu3,<> punkt,chart/list/score (music)/spectrum (math.)(phys.),,
2275,?,kui4,,ashamed,,
2276,?,huang2,? hu? ? huáng ?? ,brilliant,,
2277,?,hui1,?write – ,insignia,,
2278,?,rong2,,dissolve,,
2279,?,zhui4,,fall,,
2280,?,sha1/sha4,shao ?,"decrease/tighten, baleful/bring to a stop/very",,
2281,?,jin1,? sailn,towel,,
2282,?,lan4,L2?,excessive/indiscriminate,,
2283,?,sa3,shui sau!,spill/sprinkle,,
2284,?,du3,down!,"stop up, depressed (? d? down)",,
2285,?,ci2,Cína-ware ;),chinaware/porcelain,,
2286,?,zhou4,? <> ? shuo,put a curse on,,
2287,?,yi2,auntyí,one's mother's sister/aunt,,
2288,?,bang4,bang! Hit,a stick/club or cudgel/smart/capable/strong,,
2289,?,jun4,gene! Genation,canton/county/region,,
2290,?,yu4,YU,bath/to bathe,,
2291,?,mei4,? me?,flatter/charm,,
2292,?,su1,sheng,revive,,
2293,?,huai2,shui he,name of a river,,
2294,?,ai1,EY! ?,an interjection/hey/lookout/why etc,,
2295,?,pi4,~ phind,fart/to break wind/to fart,,
2296,?,qi1,La.cki,lacquer/paint,,
2297,?,yin2,Y+ ,excessive/wanton/lewd/kinky/obscene,,
2298,?,chao2,!,nest,,
2299,?,fen1,,leave instructions/to order,,
2300,?,zhuan4,?…,"compose/compile, compose/compile/discourse in praise",,
2301,?,xiao4,ciao bella ;),to hiss/to whistle,,
2302,?,zhi4,,sluggish,,
2303,?,mei2,? me?,rose,,
2304,?,shuo4,Shuge ? short,large/big,,
2305,?,diao4,,to fish with a hook and bait,,
2306,?,die2,,butterfly,,
2307,?,xi1,~ ?y ?i ,knee,xeno,
2308,?,yao2,,Yao (a surname),,
2309,?,mao4,? mò ?? ? máo ?,luxuriant,,
2310,?,qu1,qurper,human body,,
2311,?,li4,?,minor official,,
2312,?,yuan2,,ape,,
2313,?,zhai4,,stronghold/stockade,,
2314,?,shu4,Yuan-liang,forgive,,
2315,?,qu2,Gú® !  ? jù®  kîr,big/stream or canal/drain/ditch,,
2316,?,qi1,Q? ~ grief grimm  ? q?® kyro,"ashamed/grief, (surname)/relative",,
2317,?,chen2,KING ? kwang ~? kwint,5th earthly branch/7-9 a.m.,,
2318,?,bo2,BOAT (white sail),sea-going vessels/ship,,
2319,?,ban1,<> ? bang?,promulgate/send out/issue/to grant or confer,,
2320,?,huang2,,frightened,,
2321,?,hu2,? hóng fhux vs levhu ,fox,,
2322,?,feng4/feng3,- ,satirize,,
2323,?,ben4,?bent?,stupid/foolish/silly/slow-witted/clumsy,,
2324,?,pao2,,gown (lined),,
2325,?,chao2/zhao1,,"ridicule/mock, to ridicule",,
2326,?,fei1,?? k?f?i  ???? xiàw? chá(?) !,coffee,,
2327,?,po1,< ,splash/to spill,,
2328,?,xian2,@zähn/zinken,"hold in mouth, hold in mouth/nominal office",,
2329,?,juan4,<> lei(t),tired,,
2330,?,han2,?HEN,contain,,
2331,?,qiao1/qiao3/que4,Chicken = qiaojin ? j?,"lentigo, bird, bird",,
2332,?,xun2,shén ? 10 shín ? 1X xún,ten days/ten years,,
2333,?,jiang1,,"rigid/deadlock/stiff (corpse), stiff (corpse)",,
2334,?,si1,ZIEH,to tear,,
2335,?,zhi1,? glied,limb,,
2336,?,long3,-- ,monopolize,,
2337,?,yi2,!,a barbarian,,
2338,?,yi4,,escape/leisurely/outstanding,,
2339,?,mao2,Mütze,(surname)/thatch,,
2340,?,qiao2,"Ciao, xeno ",emigrant/reside abroad,,
2341,?,yu2,yú®,carriage/sedan chair/world,,
2342,?,yao2,,kiln/oven,,
2343,?,nie4,negro!,blacken,,
2344,?,pu2,,calamus,,
2345,?,qian1,Kein/klein coin,modest,,
2346,?,hang2,,(surname)/Hangzhou,,
2347,?,o1,O!,Oh!,,
2348,?,bi4,Beat = defeat,detriment/fraud/harm/defeat,,
2349,?,xun1,COIN,medal/merit,,
2350,?,gua1,Gu?® : grab/storm,"to scrape/to blow, blow (of the wind)",,
2351,?,jiao1,j?ao®,suburb,,
2352,?,qi1,"Q?® kyro, grief grimm","intense cold/mournful, sorrowful",,
2353,?,peng3,? branch ? ? !,hold or offer with both hands,,
2354,?,jin4,goin?,immerse/soak/steep,,
2355,?,zhuan1,ziegeln,brick,,
2356,?,ding3,!!! ?,tripod,,
2357,?,lan2,1. line 2. ?line !!,basket/goal,,
2358,?,zheng1,~,to steam,,
2359,?,bing3,< ,round flat cake/cookie/cake/pastry,,
2360,?,mu3,?meter maß,about 1/6 acre (M),,
2361,?,shen4,sheng ? ? liver,kidney,,
2362,?,dou3,?duro?,steep,,
2363,?,zhua3/zhao3,? !? <> ? chuan,claw,,
2364,?,tu4,<> mao,rabbit,,
2365,?,yan1/yin1/yin3,DYN dynasty dan!,"dark red, (surname)/dynasty/flourishing, roll of thunder",,
2366,?,zhen1,? er-ziehen,chaste,,
2367,?,jian4,JA 1A jein;),recommend (a person),,
2368,?,ya1/ya3,,"(onomat.), dumb/mute",,
2369,?,tan4,1 ton ?TIN!  ? ?,carbon/charcoal,,
2370,?,fen2,<> fence,a grave,,
2371,?,zha3,ciao!,wink,,
2372,?,bo2,Box ~ fight,fight/combat/seize,,
2373,?,hai1/ke2,S’hai ~ sigh  hach,"sound of sighing, cough",,
2374,?,long3,langen,collect/draw near to,,
2375,?,jiu4,,maternal uncle,,
2376,?,mei4,M¬ !! mute,conceal/dark,,
2377,?,shan4,KING,usurp/without authority,,
2378,?,shuang3,SHINE ?,invigorating/straightforward/frank/open/bright/clear,,
2379,?,ka1,kafei,coffee,,
2380,?,ge1,geben,to place,,
2381,?,lu4,,good fortune/official salary,,
2382,?,ci2,,female,,
2383,?,shao4,ciao bella ;),a whistle/sentry,,
2384,?,gong3,!,secure/solid,,
2385,?,juan4,,thick but loosely woven silk,,
2386,?,luo2,slange,screw/snail,,
2387,?,guo3,guo® Gurt!,wrap around,,
2388,?,xi1,X1 ? xià,past/former,,
2389,?,xuan1,? cage,covered carriage/pavilion,,
2390,?,miu4,M¬ moot,absurd/erroneous,,
2391,?,die2,,to spy,,
2392,?,gui1,? <> ?gu? ?? tutul *turtier!,tortoise/turtle,,
2393,?,xi2,,daughter in law,,
2394,?,jiang1,ginger,"(surname)/ginger, ginger",,
2395,?,xia1,see¬a,blind,,
2396,?,yuan1,?? ? tu,injustice/to wrong,,
2397,?,ya1,<> wu,crow,,
2398,?,peng2,peng!,(grass)/disheveled(¬chevel=hair),,
2399,?,xiang4,Gang x-ing,lane/alley,,
2400,?,lin2,!,gem,,
2401,?,zai1,!,to force/to stick in/to plant,,
2402,?,zhan1,shuin,"infected by/moisten/receive favors, moisten",,
2403,?,zha4,SHOU ? ? ? ,crafty/dishonest,,
2404,?,zhai1,zai…,a fast/studio,,
2405,?,man2,? ? miàn,conceal from,,
2406,?,biao1,paw@bear/pard!,a tiger-cat/stripes/streaks/veins,,
2407,?,e4,? È!,distressed,,
2408,?,zi1,Z?n ?,consult,,
2409,?,fang3,,spin,,
2410,?,guan4,CAN,can/jar/pot,,
2411,?,tong3,?TIN,pail/bucket/bin/barrel,,
2412,?,rang3,!,soil/earth,,
2413,?,gao1,Gaok = cake,cake,,
2414,?,song4,SONG > sing,to praise,,
2415,?,peng2,peng!,swollen,,
2416,?,xie2,Xien ?,harmonious,,
2417,?,lei3,Wälle <> leiter,rampart,,
2418,?,gu1,gugu;),mutter,,
2419,?,xi4,,crack/occasion for dislike,,
2420,?,la4,,hot (spicy)/pungent,,
2421,?,bang3,BIÑDge,to tie/bind or fasten together,,
2422,?,chong3,< ,to love/to pamper/to spoil/to favor,,
2423,?,hei1,Hey  < ? heili hello!,hey,,
2424,?,dui4,dough! ?,to cash,,
2425,?,mei2,mold@moor (black) ,bacteria/fungi/moldy,,
2426,?,cuo4,?kurz?,be obstructed/fail/oppress/repress/lower the tone/bend back/dampen,,
2427,?,ji1/qi3,see,"inspect/check, bow to the ground",,
2428,?,fu2,,spoke of a wheel,,
2429,?,qi3,? q? <> chi-fan,beg,,
2430,?,sha1,,cotton yarn/muslin,,
2431,?,qun2,gown!,skirt,,
2432,?,xi1,xixi hihi giggle,laugh/giggle,,
2433,?,wa1/wa,waaa,sound of child's crying,,
2434,?,xiu4,,"to embroider (sticken,schmücken)",,
2435,?,zhang4,Stange,"cane, walking stick",,
2436,?,tang2,Teich,pond,,
2437,?,yan3,Y+  gene,to spread out/to develop/to overflow/to amplify,,
2438,?,zhou2/zhu2,< ,"axis/axle, axis/axle",,
2439,?,pan1,  ?? páshàng @ Wand,climb up/pull,,
2440,?,bo2,Bow! <> power!,shoulder/upper arm,,
2441,?,pi4,-- ,give an example,,
2442,?,bin1,b2?,ornamental/refined,,
2443,?,qi2,,implore/pray/please,,
2444,?,ti1,Ticker = kicker,kick/play (football or soccer),,
2445,?,si4,sì ? sh? ? ,four (fraud-proof)/market,,
2446,?,kan3,<> kong!,pit/threshold,,
2447,?,jiao4,~,sedan chair,,
2448,?,peng2,peng!,shed,,
2449,?,qi4,,to sob,,
2450,?,lu:3/lv3,< ,time and again,,
2451,?,zao4,sau hot!,hot-tempered/impatient,,
2452,?,qiu1,qi?® cairn,(surname)/mound,,
2453,?,huang2,? ? huáng ? hu? ? hóng ,phoenix,,
2454,?,yi4,Y+  yber,overflow,,
2455,?,chui2/zhui1,!,"a hammer, spine",,
2456,?,za2,Zack! Zer…!,smash/smashed,,
2457,?,tang4,~TIME,a time/a trip,,
2458,?,lian2,LINE  lolwhat?,wine shop sign,,
2459,?,fan1,Fan @ wind!,sail,,
2460,?,qi1/xi1,siede/grill,"to roost/to inhabit/to stay/habitat, to roost/to inhabit/to stay/habitat",,
2461,?,cuan4,goin,flee/escape/run away/leap,,
2462,?,wan2,? ‘round’,pill,,
2463,?,zhan3,,behead/chop,,
2464,?,di1,d?ke!,dike,,
2465,?,ta1,tumble,collapse,,
2466,?,fan4,?wend,deal in/trade in/to peddle/to sell,,
2467,?,xiang1,,box (in theater)/side room,,
2468,?,xian1,ziehen,lift (cover),,
2469,?,ka1,kou,(onomat.),,
2470,?,guai1,gut! Quick,"(of a child) obedient, well-behaved/clever",,
2471,?,mi2,,riddle,,
2472,?,nie1,(k)ni…  kneif/knead,to pinch (with one's fingers)/to knead/to make up,,
2473,?,yan2,,(surname)/gate of village,,
2474,?,bin1,pan ? bank ?,shore/beach/coast/bank,,
2475,?,lu3,< ,take captive,,
2476,?,chi2/shi,Chi-fan ~ s’poon,spoon,,
2477,?,lu2,lush rush ? reed,rush/reed/Phragmites communis,,
2478,?,pin2/ping2,Pine™ !,"Apple /duckweed, / marsiliaceae/clover fern, (artemisia)",,
2479,?,xie4,,unload/take off,,
2480,?,zhao3,sau;),pond/pool,,
2481,?,yao4/yue4,keyue ?,"key, key",,
2482,?,zhu1,chunk trunk,"(a measure word, use with plants)/trunk of tree",,
2483,?,dao3,?dao:way,prayer/pray/supplication,,
2484,?,pou1,punch,to cut,,
2485,?,xi1,X1 ,prosperous/splendid,,
2486,?,hua1/hua2,heul!,"crashing sound, cat-calling sound/clamor/noise, clamor/noise",,
2487,?,pi1/pi3,Pile beil b2,"hack/chop/split open, split in two/divide",,
2488,?,qie4,,afraid/rustic,,
2489,?,tang2,? tian2  ? tang2,cherry-apple,,
2490,?,ge1,,armpit,,
2491,?,zhuang1,thing,item/stump/stake/pile,,
2492,?,gui1,"gem, gui®",(semi-precious stone)/extraordinary,,
2493,?,yu2,joy,amuse,,
2494,?,qu3,go+hun  quhen,take a wife,,
2495,?,mo4,< ,foam/suds,,
2496,?,sang3,sing@,throat/voice,,
2497,?,dun1,down!,crouch/squat,,
2498,?,fen2,Fén ~ brenn !,burn,,
2499,?,tao2,,cleanse/eliminate/to clean out/to wash,,
2500,?,nen4,¬ nan=hard!,tender/soft,,
2501,?,yun4,Join joy yue=music/word,rhyme,,
2502,?,chen4,,give alms/underwear/to line/lining/contrast/assist,,
2503,?,xiong1,???,Hungary/thorax/chest,,
2504,?,jun1,You.an  ju=huge,30 catties/great/your (hon.),,
2505,?,shu4,!,(straight down character stroke)/to erect/vertical,,
2506,?,jun4,,steep,,
2507,?,bao4,leo.bao = leopard!  ? bear,leopard/panther,,
2508,?,lao1,langen,fish up,,
2509,?,ju2,,chrysanthemum,,
2510,?,bi3,base,rustic/low/base/mean,,
2511,?,po4,BA! ? ? Pòwer,soul,,
2512,?,dou1,Tasch,pocket,,
2513,?,hong1/hong3/hong4,!,"resound with laughter, deceive/coax, have a hilarious time/riot",,
2514,?,ying3,Y+ ydea shine:ying,clever/gifted,,
2515,?,bang4,bang! Pound ,pound (sterling),,
2516,?,xie4,,crumbs/filings/worth while,,
2517,?,yi3,ih;)  ayi-not,ant,,
2518,?,hu2,huber,pot/(a measure word),,
2519,?,yi2,Y+ join ,harmony/pleased,,
2520,?,shen4,"schnarch, shun",to seep/to ooze/to horrify,,
2521,?,tu1,taub,bald/blunt,,
2522,?,jia1,!,Buddha/Shakyamuni,,
2523,?,han4,? g?n,drought,,
2524,?,yo/yo1,Yo? Oh? Yo!,"(interj) Oh, sound made when expressing surprise/(idiom) used at end of sentence as an exclamation",,
2525,?,xian2,X1 ?,"all/in all cases/salty, salty",,
2526,?,yan1,Y?  <> ici,where/how,,
2527,?,qian3,,punishment/scold,,
2528,?,wan3,wind!,(surname)/similar/winding,,
2529,?,dao4,,paddy/rice,,
2530,?,zhu4,coin~-,cast metals/to coin (money),,
2531,?,duan4,,forge/wrought/to discipline,,
2532,?,qie2/ga1,,(phonetic),,
2533,?,zhan1,zhen=sehr,(surname)/excellent/verbose,,
2534,?,bi4,bye;),die violently,,
2535,?,huang3,hang,disappointed/flurried/indistinct,,
2536,?,bian3,bye;),to diminish/to demote/reduce or devaluate/disparage/censure/depreciate,,
2537,?,zhu2,ker.zhun,candle,,
2538,?,hai4,To hey,astonish/startle,,
2539,?,xin1,herxin,lamp pith/core,,
2540,?,zhi1,zhuice,juice,,
2541,?,huan2,,(surname)/Sapindus mukurosi,,
2542,?,fang1,fence,subdivision of a city,,
2543,?,lu:2/lv2,Malu = mule Maul-tier,donkey,,
2544,?,xiu3,,rotten,,
2545,?,jing4,!,pacify/quiet,,
2546,?,yong1/yong4,use:yng,"hire/servant, commission (for middleman)",,
2547,?,ru3,? !,thou,,
2548,?,lu4,…,laborious/small stone/to record/to tape/to write down/to hire/to employ,,
2549,?,qi4,,as yet/until,,
2550,?,ji4,Hebei=hope lol  ??  ? huang ??,Hebei/to hope,,
2551,?,jing1,~,thorns/brambles/(surname),,
2552,?,cui1,cu?®,(surname)/high mountain/precipitous,,
2553,?,yan4,,wild goose,,
2554,?,shen1,Gentry GENE ? ? ?  ???? schön+sankt ,member of gentry,,
2555,?,shan1,stone,coral,,
2556,?,bang3,bang,a notice or announcement/a list of names/public roll of successful examinees,,
2557,?,song4,SONG > sing,read aloud,,
2558,?,bang1/bang4,bei.an,"near (approaching), near/nestle",,
2559,?,yan4,shine:yan(g),accomplished/elegant,,
2560,?,chun2,,rich/pure/good wine/sterols,,
2561,?,di2,flu.di,flute,,
2562,?,qin2,<<<,birds/fowl,,
2563,?,wu4,? wulf ? WU¬ !,do not,,
2564,?,juan1,schön ,beautiful/graceful,,
2565,?,miao2,mao@miao ?máo ? mao,to aim,,
2566,?,chuang2/zhuang4,~tent stange,(measure word for houses)/tents,,
2567,?,kou4,kurde?,bandit,,
2568,?,du3,vi.deo,observe/see,,
2569,?,hui4,coin,bribe/bribery,,
2570,?,cai3,,step upon/tread on/stamp,,
2571,?,ting2,,clap of thunder,,
2572,?,wu1,wwwwwwummmmmm,(onomat. for humming),,
2573,?,gong3,!,fold hands in salute/to arch,,
2574,?,fei1,Fee > bitch 6,imperial concubine,,
2575,?,mie4,MINI,belittle/nothing,,
2576,?,yu4,Y+ ,order (from above),,
2577,?,fu2/fu4,fu~bund,to bind/to tie,,
2578,?,gui3,,sly/crafty,,
2579,?,peng2,??  fang Fan @ wind!,sail,,
2580,?,yan1,YU,drown/submerge,,
2581,?,wan4,wend?,wrist,,
2582,?,zhu3,zhuk~cook,to cook/to boil,,
2583,?,qian4,,niece/plagiarize/winsome,,
2584,?,cu4/zu2,sudden ?,"abruptly/hurriedly, die/soldier",,
2585,?,kan1,kan ceen seen,to investigate/to survey/to collate,,
2586,?,xin1,,fragrant,,
2587,?,dou4,dösen,linger,,
2588,?,dian4,tian ? ™ Teilen?,imperial domain/suburb,,
2589,?,jian4,¬coin,inexpensive/lowly,,
2590,?,chao3,chaok~cook,saute/pan-fry/to fry/fried,,
2591,?,can4,SHINE ?,glorious/bright/brilliant/lustrous/resplendent,,
2592,?,chang3,,spacious/uncovered,,
2593,?,la4,,candle/wax,,
2594,?,qiu2,Kuren@Kerker (??k?urén),prisoner,,
2595,?,li4,¬li,"afraid/trembling, (surname)/chestnut",,
2596,?,gu1,gu® crime?Kur! ?,(surname)/crime/sin,,
2597,?,dian4,divan+,pad/cushion/mat,,
2598,?,du4,,jealous,,
2599,?,kui2,kui® ,chief/head,,
2600,?,yao2,yue:music,popular ballad/rumor,,
2601,?,mo4,mono1,lonesome,,
2602,?,shu3,Sichuan,Sichuan,,
2603,?,shuai3,schleuder schmeiß ?,fling,,
2604,?,ya2,< ,border/horizon/shore,,
2605,?,zhen3,,pillow,,
2606,?,gai4,Geiern  : be.gair,beg for alms/beggar,,
2607,?,yong3,?,swimming/to swim,,
2608,?,kui2,? ,name of constellation/stride,,
2609,?,bi4/mi4,,secrete/pour off,,
2610,?,yu2,Y+ ,"exceed/jump over, to exceed/to go beyond/to jump over",,
2611,?,ding1,sTing!,sting (of mosquito)/to ask,,
2612,?,dai4,dye!,umber-black dye for painting the eyebrow,,
2613,?,zao4,zaon gan ? ?,dry/parched/impatient,,
2614,?,zhi4,Ziel <> Shuai ? schmeiß,toss,,
2615,?,ji2/jie4,,"in disorder, by means of",,
2616,?,shu1,< ,hinge/pivot,,
2617,?,zeng1,z’hen (hate),detest,,
2618,?,jing1,!,whale,,
2619,?,hong2,humongous  ? huáng ,great/liberal,,
2620,?,yi3,yncline,to lean on/rely upon,,
2621,?,wu3,wu!,insult,,
2622,?,fan1,,,,
2623,?,fu2,@fussle,brush away,,
2624,?,he4,heron!,crane,,
2625,?,shi2,chi-fan ,eat up slowly/eclipse,,
2626,?,jiang1/jiang4,,"broth/serum/to starch, starch paste",,
2627,?,fu2,fulower ,lotus,,
2628,?,la1,,,,
2629,?,kao3,koak: COOK,to roast/bake/to broil,,
2630,?,shai4,Shain @ SUN,to sun,,
2631,?,shuang1,,frost,,
2632,?,chao1/jiao3,ciao;),destroy (bandits),,
2633,?,yun4,YUNITE1,bring together/collect,,
2634,?,ji1,?? (l?j?),rubbish,,
2635,?,chou2,~,(light) silk,,
2636,?,yu3,Iyul @ YU,islet,,
2637,?,qing1,'gas’,hydrogen,,
2638,?,tuo2,camel:tuó,humpback,,
2639,?,zhuang1,schön ,adornment/adorn,,
2640,?,kun3,quel kun! CON,a bunch/tie together/bundle,,
2641,?,qian1,ZINN,lead (metal),,
2642,?,guang4,GOING,to stroll/to visit,,
2643,?,shu1,schön ,beautiful; kind,,
2644,?,liu2,fliut,pomegranate,,
2645,?,bing3,? 3? 2 ?? liang,the third of the ten heavenly stems/the third position/third/number three,,
2646,?,yang3,@goat,to itch/to tickle,,
2647,?,chao1,COIN,money/paper money,,
2648,?,ti2,toe,hoof/pork shoulder,,
2649,?,quan3,CHIEN ? Daguo,dog,,
2650,?,gong1,!!,body/oneself/personally/to bow,,
2651,?,zhou4,Zhour !!,daytime,,
2652,?,zao3,schön cao:grass,(aquatic grasses)/elegant,,
2653,?,zhu1,< ,spider,,
2654,?,he4,Hemp ? ? hei,"hemp cloth ? dull, brown",,
2655,?,jia2,,cheeks,,
2656,?,dian4,DIVINE drink,libation,,
2657,?,mu4,,canvass for contributions/to recruit/to collect/to raise,,
2658,?,dan1,stayn ? deng ? dai stay,indulge/delay,,
2659,?,dao3,Stampf – @ dao ±,tread on/trample/stamp/fulfill,,
2660,?,lou4,LOW,low/humble/plain/ugly/mean/vulgar,,
2661,?,lu:3/lv3,“luky luke” ;),companion,,
2662,?,mei4,MAGIC de.monster mare,magic/demon/to charm,,
2663,?,lan2,?lines,mist/name of a mountain,,
2664,?,zhi2,,"nephew, nephew (of the same surname)",,
2665,?,nue4,? ,oppressive/tyrannical,,
2666,?,duo4,DOWN ,degenerate/fall,,
2667,?,bi4,?pied,the steps to the throne,,
2668,?,ying2,shine:YING,luster of gems,,
2669,?,yin4/yin1,shun:YIN’ vs sun=yang!,shade,,
2670,?,jiao3,schliao  jiao®,crafty/cunning/sly,,
2671,?,fa2,fa:bande,clique/valve,,
2672,?,jiao3,jiao® tcurn,hang (a criminal)/to turn/to twist/to wind,,
2673,?,gao1,gaoil,ointment/paste,,
2674,?,kua3,Kua.lapse,collapse,,
2675,?,jing1,< ,stalk/stem,,
2676,?,mian3,bur.mian ???,Burma/distant,,
2677,?,la1/la3,lala,"(onomat.), (phonetic)",,
2678,?,rong2,roun?,velvet/woolen,,
2679,?,jiao3,~stir -,to disturb/to annoy/to mix/to stir,,
2680,?,deng4,,bench/stool,,
2681,?,suo1,shuottle,shuttle,,
2682,?,ya1,? Y! Yew?  ? yaw maoi!,slave girl,,
2683,?,ji1,gyn,(surname)/women,,
2684,?,zhao4,KING,imperial order,,
2685,?,niu3,(k)niup knopf,(surname)/button,,
2686,?,guan1,GOIN or.gan = ‘tube’,coffin,,
2687,?,geng3,shi’ing,(surname)/bright,,
2688,?,di4,Direkt – ,closely joined/connection/knot,,
2689,?,xie4,,lax/negligent,,
2690,?,ji2,jiealous,jealousy/be jealous of,,
2691,?,zao4,stau stove,kitchen stove,,
2692,?,yun2,'vyun ? even,even/evenly (divided)/uniform,,
2693,?,si4,Sìm ?,"to connect, inherit/descendants, heirs",,
2694,?,ge1,pig? pigeon,pigeon/dove,,
2695,?,zao3,sau sauber,bath,,
2696,?,zao2/zuo4,zaozuol chisel,"chisel, chisel",,
2697,?,wei3,weite,latitude,,
2698,?,fei4,Feir > boil,boil,,
2699,?,chou2,choú®,arable fields/cultivated field/class/category,,
2700,?,ren4,RAND,edge of blade,,
2701,?,e4,È!,to stop/check,,
2702,?,shuo4,shuoine,bright/luminous,,
2703,?,xiu4,~-,sense of smell,,
2704,?,ba1,ba! bang,"denote a sound or sharp noise (gunfire, etc.)",,
2705,?,ao1/ao2,huo,"to boil/stew/to simmer, endure/to boil",,
2706,?,pie1,peek,blink/glance,,
2707,?,hai2,(b)haine,bones of the body,,
2708,?,she1,zher schön,extravagant,,
2709,?,zhuo2/zhuo1,-,awkward/clumsy/dull/inelegant/(polite) my,,
2710,?,dong4,,roof beam,,
2711,?,tan3,d?cke,blanket/rug,,
2712,?,tong2,,Aleurites cordata,,
2713,?,sha1,Shand !,sand/gravel/granule,,
2714,?,mang3,mean,Illicium anisatum/rude,,
2715,?,xie4,schit,to flow (out) swiftly/diarrhea,,
2716,?,ping2,Plain pan ? !,a plain,,
2717,?,shu1,? shair!,comb,,
2718,?,sha1/shan1,???sh?n=tree! ,"fir, (pine)",,
2719,?,wu4,,meet (socially),,
2720,?,zhi4,,infantile/young,,
2721,?,shu1,cao,vegetables,,
2722,?,ying2,fly:ying – ,fly/musca,,
2723,?,dao3,dao! Addoak,pound/beat/hull/attack/disturb/stir,,
2724,?,qing3,Re-qing-ly recently –,100 mu/a short while ago/a 'ching' (unit of area)/approx. (with dates)/a short while,,
2725,?,mo2/me,? ,dimi.,,
2726,?,gan1,,embarrassed/ill at ease,,
2727,?,biao1,?beil,a throwing weapon/dart,,
2728,?,cha4,chaprised,surprised/to wander/to be astonished,,
